LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NE: LINCOLN,01/03/2010 00:21:00,,1929.00,1122.00,304.00,183.00,99.00,129.00,81.00,29.00,APPROVED
NE: LINCOLN,01/03/2010 01:21:00,,1931.00,1097.00,304.00,180.00,97.00,129.00,77.00,29.00,APPROVED
NE: LINCOLN,01/03/2010 02:22:00,,1924.00,1122.00,308.00,185.00,100.00,131.00,78.00,29.00,APPROVED
NE: LINCOLN,01/03/2010 03:22:00,,1905.00,1106.00,307.00,185.00,100.00,129.00,78.00,29.00,APPROVED
NE: LINCOLN,01/03/2010 04:22:00,,1871.00,1054.00,288.00,168.00,94.00,124.00,73.00,27.00,APPROVED
NE: LINCOLN,01/03/2010 06:23:00,,1820.00,1042.00,289.00,165.00,95.00,121.00,75.00,27.00,APPROVED
NE: LINCOLN,01/03/2010 07:23:00,,1816.00,1050.00,290.00,166.00,95.00,119.00,75.00,27.00,APPROVED
NE: LINCOLN,01/03/2010 08:23:00,,1851.00,1083.00,300.00,175.00,94.00,125.00,76.00,28.00,APPROVED
NE: LINCOLN,01/03/2010 09:23:00,,1865.00,1104.00,303.00,181.00,98.00,130.00,77.00,29.00,APPROVED
NE: LINCOLN,01/03/2010 10:24:00,,1802.00,1069.00,292.00,173.00,96.00,124.00,77.00,27.00,APPROVED
NE: LINCOLN,01/03/2010 11:24:00,,1774.00,1040.00,286.00,167.00,93.00,121.00,72.00,25.00,APPROVED
NE: LINCOLN,01/03/2010 12:24:00,,1739.00,1006.00,284.00,158.00,89.00,115.00,73.00,25.00,APPROVED
NE: LINCOLN,01/03/2010 13:24:00,,1745.00,1015.00,282.00,157.00,91.00,119.00,73.00,26.00,APPROVED
NE: LINCOLN,01/03/2010 14:25:00,,1769.00,1024.00,282.00,164.00,90.00,122.00,74.00,27.00,APPROVED
NE: LINCOLN,01/03/2010 15:25:00,,1733.00,996.00,280.00,159.00,90.00,117.00,71.00,26.00,APPROVED
NE: LINCOLN,01/03/2010 16:25:00,,1702.00,980.00,273.00,155.00,85.00,117.00,69.00,25.00,APPROVED
NE: LINCOLN,01/03/2010 17:25:00,,1684.00,975.00,271.00,152.00,88.00,114.00,72.00,25.00,APPROVED
NE: LINCOLN,01/03/2010 18:26:00,,1707.00,994.00,276.00,155.00,88.00,114.00,72.00,24.00,APPROVED
NE: LINCOLN,01/03/2010 19:26:00,,1704.00,990.00,277.00,151.00,88.00,115.00,71.00,26.00,APPROVED
NE: LINCOLN,01/03/2010 20:26:00,,1707.00,994.00,277.00,154.00,87.00,117.00,71.00,25.00,APPROVED
NE: LINCOLN,01/03/2010 21:26:00,,1705.00,987.00,275.00,155.00,88.00,116.00,70.00,24.00,APPROVED
NE: LINCOLN,01/03/2010 22:26:00,,1698.00,987.00,275.00,155.00,86.00,117.00,71.00,25.00,APPROVED
NE: LINCOLN,01/03/2010 23:27:00,,1713.00,1002.00,275.00,156.00,87.00,116.00,72.00,25.00,APPROVED
NE: LINCOLN,01/04/2010 00:27:00,,1729.00,1007.00,280.00,156.00,91.00,117.00,71.00,26.00,APPROVED
NE: LINCOLN,01/04/2010 01:27:00,,1725.00,1016.00,281.00,161.00,90.00,119.00,73.00,25.00,APPROVED
NE: LINCOLN,01/04/2010 02:27:00,,1717.00,1017.00,278.00,159.00,89.00,121.00,73.00,26.00,APPROVED
NE: LINCOLN,01/04/2010 03:28:00,,1721.00,994.00,276.00,158.00,91.00,117.00,73.00,25.00,APPROVED
NE: LINCOLN,01/04/2010 04:28:00,,1727.00,1006.00,276.00,160.00,90.00,116.00,72.00,25.00,APPROVED
NE: LINCOLN,01/04/2010 05:28:00,,1727.00,1015.00,286.00,161.00,91.00,118.00,71.00,25.00,APPROVED
NE: LINCOLN,01/04/2010 06:28:00,,1734.00,1036.00,287.00,163.00,91.00,119.00,73.00,26.00,APPROVED
NE: LINCOLN,01/04/2010 07:29:00,,1765.00,1048.00,287.00,167.00,94.00,120.00,74.00,28.00,APPROVED
NE: LINCOLN,01/04/2010 08:29:00,,1788.00,1065.00,290.00,174.00,95.00,123.00,77.00,27.00,APPROVED
NE: LINCOLN,01/04/2010 09:29:00,,1823.00,1089.00,302.00,176.00,96.00,126.00,76.00,28.00,APPROVED
NE: LINCOLN,01/04/2010 10:29:00,,1816.00,1091.00,300.00,182.00,95.00,129.00,77.00,28.00,APPROVED
NE: LINCOLN,01/04/2010 11:30:00,,1833.00,1106.00,301.00,183.00,98.00,130.00,80.00,29.00,APPROVED
NE: LINCOLN,01/04/2010 12:30:00,,1950.00,1140.00,306.00,193.00,101.00,129.00,81.00,31.00,APPROVED
NE: LINCOLN,01/04/2010 13:30:00,,2060.00,1145.00,311.00,195.00,103.00,133.00,81.00,30.00,APPROVED
NE: LINCOLN,01/04/2010 14:30:00,,2235.00,1171.00,316.00,202.00,105.00,139.00,82.00,32.00,APPROVED
NE: LINCOLN,01/04/2010 15:31:00,,2212.00,1168.00,318.00,201.00,104.00,139.00,82.00,32.00,APPROVED
NE: LINCOLN,01/04/2010 16:31:00,,1880.00,1159.00,312.00,198.00,105.00,134.00,79.00,31.00,APPROVED
NE: LINCOLN,01/04/2010 17:31:00,,1898.00,1174.00,315.00,201.00,104.00,136.00,84.00,31.00,APPROVED
NE: LINCOLN,01/04/2010 18:31:00,,1823.00,1136.00,308.00,192.00,100.00,134.00,82.00,30.00,APPROVED
NE: LINCOLN,01/04/2010 19:32:00,,1788.00,1085.00,293.00,182.00,99.00,128.00,81.00,29.00,APPROVED
NE: LINCOLN,01/04/2010 20:32:00,,1695.00,1012.00,280.00,170.00,92.00,121.00,74.00,26.00,APPROVED
NE: LINCOLN,01/04/2010 21:32:00,,1702.00,994.00,278.00,161.00,88.00,116.00,73.00,25.00,APPROVED
NE: LINCOLN,01/04/2010 23:33:00,,1709.00,998.00,277.00,157.00,90.00,117.00,74.00,27.00,APPROVED
NE: LINCOLN,01/05/2010 00:33:00,,1736.00,1027.00,283.00,163.00,89.00,119.00,73.00,25.00,APPROVED
NE: LINCOLN,01/05/2010 01:33:00,,1773.00,1053.00,291.00,169.00,95.00,124.00,74.00,26.00,APPROVED
NE: LINCOLN,01/05/2010 02:33:00,,1816.00,1084.00,301.00,176.00,97.00,127.00,77.00,27.00,APPROVED
NE: LINCOLN,01/05/2010 03:34:00,,1892.00,1147.00,312.00,187.00,102.00,134.00,81.00,30.00,APPROVED
NE: LINCOLN,01/05/2010 04:34:00,,1933.00,1198.00,324.00,203.00,105.00,142.00,83.00,32.00,APPROVED
NE: LINCOLN,01/05/2010 05:34:00,,1900.00,1171.00,319.00,206.00,107.00,141.00,83.00,32.00,APPROVED
NE: LINCOLN,01/05/2010 06:34:00,,1905.00,1195.00,324.00,204.00,104.00,139.00,83.00,32.00,APPROVED
NE: LINCOLN,01/05/2010 07:35:00,,1901.00,1197.00,320.00,204.00,105.00,140.00,84.00,32.00,APPROVED
NE: LINCOLN,01/05/2010 08:35:00,,1905.00,1197.00,322.00,205.00,107.00,141.00,84.00,32.00,APPROVED
NE: LINCOLN,01/05/2010 09:35:00,,1942.00,1236.00,333.00,215.00,110.00,150.00,89.00,35.00,APPROVED
NE: LINCOLN,01/05/2010 10:35:00,,2006.00,1311.00,354.00,245.00,119.00,160.00,96.00,37.00,APPROVED
NE: LINCOLN,01/05/2010 11:35:00,,2055.00,1335.00,358.00,245.00,120.00,160.00,94.00,39.00,APPROVED
NE: LINCOLN,01/05/2010 12:36:00,,2120.00,1373.00,367.00,254.00,122.00,163.00,97.00,41.00,APPROVED
NE: LINCOLN,01/05/2010 13:36:00,,2156.00,1396.00,373.00,263.00,127.00,167.00,96.00,42.00,APPROVED
NE: LINCOLN,01/05/2010 14:11:00,,2330.00,1443.00,382.00,273.00,132.00,175.00,101.00,43.00,APPROVED
NE: LINCOLN,01/05/2010 15:28:00,,5039.00,1192.00,333.00,184.00,102.00,132.00,78.00,25.00,APPROVED
NE: LINCOLN,01/05/2010 16:28:00,,6162.00,1320.00,375.00,216.00,114.00,159.00,85.00,26.00,APPROVED
NE: LINCOLN,01/05/2010 17:28:00,,3710.00,1297.00,377.00,211.00,111.00,155.00,84.00,27.00,APPROVED
NE: LINCOLN,01/05/2010 18:30:00,,2296.00,1253.00,365.00,195.00,108.00,148.00,78.00,26.00,APPROVED
NE: LINCOLN,01/05/2010 19:30:00,,1969.00,1220.00,334.00,213.00,112.00,144.00,84.00,32.00,APPROVED
NE: LINCOLN,01/05/2010 20:30:00,,1963.00,1226.00,328.00,212.00,108.00,145.00,85.00,33.00,APPROVED
NE: LINCOLN,01/05/2010 21:30:00,,1991.00,1243.00,335.00,217.00,111.00,143.00,85.00,34.00,APPROVED
NE: LINCOLN,01/05/2010 22:31:00,,1978.00,1237.00,339.00,214.00,113.00,147.00,88.00,34.00,APPROVED
NE: LINCOLN,01/05/2010 23:31:00,,1972.00,1228.00,334.00,212.00,109.00,146.00,85.00,33.00,APPROVED
NE: LINCOLN,01/06/2010 00:31:00,,1940.00,1207.00,325.00,205.00,107.00,142.00,83.00,32.00,APPROVED
NE: LINCOLN,01/06/2010 01:31:00,,1942.00,1214.00,328.00,205.00,105.00,144.00,85.00,33.00,APPROVED
NE: LINCOLN,01/06/2010 02:31:00,,1925.00,1209.00,326.00,208.00,106.00,144.00,85.00,32.00,APPROVED
NE: LINCOLN,01/06/2010 03:32:00,,1877.00,1167.00,315.00,198.00,104.00,138.00,86.00,31.00,APPROVED
NE: LINCOLN,01/06/2010 04:32:00,,1835.00,1127.00,306.00,190.00,98.00,135.00,81.00,31.00,APPROVED
NE: LINCOLN,01/06/2010 05:32:00,,1843.00,1139.00,308.00,190.00,100.00,136.00,79.00,30.00,APPROVED
NE: LINCOLN,01/06/2010 06:32:00,,1889.00,1150.00,315.00,193.00,104.00,137.00,81.00,31.00,APPROVED
NE: LINCOLN,01/06/2010 07:33:00,,1885.00,1162.00,318.00,200.00,103.00,139.00,81.00,31.00,APPROVED
NE: LINCOLN,01/06/2010 08:33:00,,1866.00,1143.00,313.00,200.00,101.00,135.00,82.00,32.00,APPROVED
NE: LINCOLN,01/06/2010 09:33:00,,1862.00,1152.00,311.00,195.00,103.00,138.00,82.00,32.00,APPROVED
NE: LINCOLN,01/06/2010 10:33:00,,1843.00,1140.00,310.00,192.00,102.00,135.00,81.00,30.00,APPROVED
NE: LINCOLN,01/06/2010 11:34:00,,1846.00,1137.00,312.00,192.00,102.00,135.00,81.00,30.00,APPROVED
NE: LINCOLN,01/06/2010 12:34:00,,1853.00,1138.00,311.00,192.00,100.00,137.00,83.00,29.00,APPROVED
NE: LINCOLN,01/06/2010 13:34:00,,2014.00,1308.00,356.00,238.00,116.00,156.00,91.00,37.00,APPROVED
NE: LINCOLN,01/06/2010 14:34:00,,2029.00,1319.00,358.00,237.00,119.00,158.00,92.00,36.00,APPROVED
NE: LINCOLN,01/06/2010 15:35:00,,2111.00,1384.00,375.00,247.00,123.00,166.00,93.00,39.00,APPROVED
NE: LINCOLN,01/06/2010 16:35:00,,2062.00,1331.00,360.00,234.00,118.00,155.00,91.00,37.00,APPROVED
NE: LINCOLN,01/06/2010 17:35:00,,2007.00,1286.00,348.00,225.00,114.00,151.00,87.00,36.00,APPROVED
NE: LINCOLN,01/06/2010 18:35:00,,2136.00,1416.00,377.00,250.00,123.00,165.00,96.00,41.00,APPROVED
NE: LINCOLN,01/06/2010 19:36:00,,2243.00,1517.00,405.00,276.00,130.00,180.00,103.00,43.00,APPROVED
NE: LINCOLN,01/06/2010 20:36:00,,2196.00,1454.00,396.00,267.00,124.00,172.00,99.00,41.00,APPROVED
NE: LINCOLN,01/06/2010 21:36:00,,2177.00,1438.00,388.00,261.00,127.00,169.00,96.00,41.00,APPROVED
NE: LINCOLN,01/06/2010 23:37:00,,2082.00,1386.00,375.00,258.00,125.00,167.00,93.00,41.00,APPROVED
NE: LINCOLN,01/07/2010 00:37:00,,1941.00,1225.00,335.00,211.00,106.00,144.00,82.00,33.00,APPROVED
NE: LINCOLN,01/07/2010 01:37:00,,1914.00,1191.00,322.00,204.00,103.00,138.00,79.00,30.00,APPROVED
NE: LINCOLN,01/07/2010 02:37:00,,1841.00,1136.00,309.00,193.00,101.00,131.00,78.00,32.00,APPROVED
NE: LINCOLN,01/07/2010 03:38:00,,1715.00,1047.00,285.00,176.00,95.00,121.00,75.00,28.00,APPROVED
NE: LINCOLN,01/07/2010 04:38:00,,1686.00,997.00,276.00,161.00,87.00,116.00,72.00,26.00,APPROVED
NE: LINCOLN,01/07/2010 05:38:00,,1689.00,993.00,272.00,155.00,89.00,113.00,72.00,25.00,APPROVED
NE: LINCOLN,01/07/2010 06:38:00,,1855.00,943.00,270.00,141.00,83.00,104.00,59.00,21.00,APPROVED
NE: LINCOLN,01/07/2010 07:39:00,,2161.00,929.00,265.00,137.00,81.00,106.00,61.00,20.00,APPROVED
NE: LINCOLN,01/07/2010 08:39:00,,2089.00,921.00,266.00,135.00,82.00,104.00,58.00,21.00,APPROVED
NE: LINCOLN,01/07/2010 09:39:00,,2248.00,923.00,267.00,141.00,82.00,106.00,58.00,21.00,APPROVED
NE: LINCOLN,01/07/2010 10:39:00,,2270.00,960.00,273.00,150.00,84.00,109.00,64.00,23.00,APPROVED
NE: LINCOLN,01/07/2010 11:40:00,,1930.00,1035.00,283.00,171.00,91.00,118.00,71.00,28.00,APPROVED
NE: LINCOLN,01/07/2010 12:40:00,,1912.00,1061.00,289.00,174.00,93.00,122.00,73.00,28.00,APPROVED
NE: LINCOLN,01/07/2010 13:40:00,,1790.00,1030.00,279.00,168.00,91.00,117.00,70.00,28.00,APPROVED
NE: LINCOLN,01/07/2010 14:40:00,,1735.00,1006.00,275.00,163.00,89.00,118.00,70.00,27.00,APPROVED
NE: LINCOLN,01/07/2010 15:40:00,,1777.00,1006.00,276.00,165.00,92.00,116.00,69.00,27.00,APPROVED
NE: LINCOLN,01/07/2010 16:41:00,,1747.00,1014.00,275.00,165.00,87.00,114.00,70.00,27.00,APPROVED
NE: LINCOLN,01/07/2010 17:41:00,,1713.00,1006.00,276.00,166.00,88.00,118.00,68.00,28.00,APPROVED
NE: LINCOLN,01/07/2010 18:41:00,,1668.00,983.00,271.00,162.00,88.00,112.00,71.00,26.00,APPROVED
NE: LINCOLN,01/07/2010 19:41:00,,1641.00,952.00,266.00,154.00,86.00,114.00,68.00,25.00,APPROVED
NE: LINCOLN,01/07/2010 20:42:00,,1622.00,944.00,266.00,151.00,83.00,110.00,66.00,25.00,APPROVED
NE: LINCOLN,01/07/2010 21:42:00,,1615.00,949.00,262.00,151.00,85.00,111.00,66.00,24.00,APPROVED
NE: LINCOLN,01/07/2010 22:42:00,,1630.00,955.00,264.00,151.00,86.00,108.00,67.00,25.00,APPROVED
NE: LINCOLN,01/07/2010 23:42:00,,1626.00,944.00,261.00,149.00,85.00,109.00,68.00,25.00,APPROVED
NE: LINCOLN,01/08/2010 00:43:00,,1613.00,935.00,260.00,148.00,84.00,108.00,66.00,23.00,APPROVED
NE: LINCOLN,01/08/2010 01:43:00,,1630.00,949.00,259.00,148.00,83.00,110.00,67.00,24.00,APPROVED
NE: LINCOLN,01/08/2010 02:43:00,,1652.00,952.00,265.00,154.00,82.00,109.00,67.00,24.00,APPROVED
NE: LINCOLN,01/08/2010 03:43:00,,1697.00,972.00,268.00,155.00,85.00,111.00,69.00,25.00,APPROVED
NE: LINCOLN,01/08/2010 04:44:00,,1759.00,984.00,268.00,162.00,86.00,112.00,69.00,27.00,APPROVED
NE: LINCOLN,01/08/2010 05:44:00,,1789.00,983.00,269.00,160.00,87.00,112.00,71.00,27.00,APPROVED
NE: LINCOLN,01/08/2010 06:44:00,,1775.00,973.00,274.00,159.00,84.00,109.00,70.00,27.00,APPROVED
NE: LINCOLN,01/08/2010 07:44:00,,1959.00,982.00,269.00,158.00,86.00,112.00,68.00,27.00,APPROVED
NE: LINCOLN,01/08/2010 08:45:00,,1939.00,977.00,267.00,162.00,86.00,112.00,70.00,26.00,APPROVED
NE: LINCOLN,01/08/2010 09:45:00,,1879.00,981.00,266.00,156.00,86.00,113.00,70.00,25.00,APPROVED
NE: LINCOLN,01/08/2010 10:45:00,,1773.00,968.00,270.00,153.00,86.00,113.00,67.00,26.00,APPROVED
NE: LINCOLN,01/08/2010 11:45:00,,1780.00,966.00,270.00,156.00,83.00,109.00,68.00,26.00,APPROVED
NE: LINCOLN,01/08/2010 12:46:00,,1753.00,974.00,267.00,155.00,87.00,111.00,70.00,24.00,APPROVED
NE: LINCOLN,01/08/2010 13:46:00,,1746.00,971.00,266.00,157.00,88.00,110.00,67.00,25.00,APPROVED
NE: LINCOLN,01/08/2010 14:46:00,,1723.00,965.00,269.00,153.00,83.00,111.00,69.00,26.00,APPROVED
NE: LINCOLN,01/08/2010 15:46:00,,1665.00,965.00,265.00,158.00,84.00,110.00,68.00,25.00,APPROVED
NE: LINCOLN,01/08/2010 16:47:00,,1638.00,956.00,268.00,151.00,84.00,106.00,67.00,26.00,APPROVED
NE: LINCOLN,01/08/2010 17:47:00,,1624.00,952.00,264.00,152.00,86.00,112.00,70.00,26.00,APPROVED
NE: LINCOLN,01/08/2010 18:47:00,,1614.00,945.00,262.00,148.00,83.00,109.00,68.00,25.00,APPROVED
NE: LINCOLN,01/08/2010 19:47:00,,1617.00,933.00,260.00,147.00,83.00,105.00,65.00,24.00,APPROVED
NE: LINCOLN,01/08/2010 20:47:00,,1622.00,930.00,257.00,145.00,81.00,105.00,65.00,24.00,APPROVED
NE: LINCOLN,01/08/2010 21:48:00,,1617.00,931.00,259.00,142.00,83.00,104.00,66.00,24.00,APPROVED
NE: LINCOLN,01/08/2010 22:48:00,,1620.00,929.00,257.00,140.00,81.00,106.00,68.00,25.00,APPROVED
NE: LINCOLN,01/08/2010 23:48:00,,1618.00,927.00,259.00,143.00,80.00,108.00,65.00,23.00,APPROVED
NE: LINCOLN,01/09/2010 00:48:00,,1619.00,935.00,257.00,144.00,83.00,107.00,64.00,23.00,APPROVED
NE: LINCOLN,01/09/2010 01:49:00,,1609.00,915.00,254.00,142.00,82.00,104.00,66.00,23.00,APPROVED
NE: LINCOLN,01/09/2010 02:49:00,,1607.00,920.00,253.00,141.00,83.00,105.00,65.00,24.00,APPROVED
NE: LINCOLN,01/09/2010 03:49:00,,1610.00,933.00,259.00,143.00,83.00,108.00,64.00,25.00,APPROVED
NE: LINCOLN,01/09/2010 04:49:00,,1621.00,934.00,258.00,143.00,83.00,104.00,66.00,24.00,APPROVED
NE: LINCOLN,01/09/2010 05:50:00,,1665.00,970.00,263.00,153.00,86.00,110.00,69.00,24.00,APPROVED
NE: LINCOLN,01/09/2010 06:50:00,,1664.00,968.00,267.00,155.00,86.00,109.00,69.00,25.00,APPROVED
NE: LINCOLN,01/09/2010 07:50:00,,1730.00,997.00,269.00,161.00,89.00,114.00,70.00,26.00,APPROVED
NE: LINCOLN,01/09/2010 08:50:00,,1812.00,1001.00,274.00,163.00,91.00,117.00,72.00,27.00,APPROVED
NE: LINCOLN,01/09/2010 09:51:00,,1999.00,1002.00,275.00,167.00,88.00,115.00,70.00,26.00,APPROVED
NE: LINCOLN,01/09/2010 10:51:00,,1834.00,974.00,269.00,159.00,87.00,112.00,67.00,26.00,APPROVED
NE: LINCOLN,01/09/2010 11:51:00,,2138.00,952.00,263.00,151.00,83.00,108.00,66.00,25.00,APPROVED
NE: LINCOLN,01/09/2010 12:51:00,,5966.00,901.00,260.00,138.00,82.00,97.00,59.00,21.00,APPROVED
NE: LINCOLN,01/09/2010 18:53:00,,5216.00,990.00,270.00,154.00,86.00,109.00,66.00,25.00,APPROVED
NE: LINCOLN,01/09/2010 19:53:00,,2175.00,962.00,265.00,151.00,83.00,108.00,67.00,25.00,APPROVED
NE: LINCOLN,01/09/2010 20:53:00,,1685.00,917.00,255.00,146.00,82.00,105.00,64.00,23.00,APPROVED
NE: LINCOLN,01/09/2010 21:54:00,,1618.00,904.00,255.00,140.00,82.00,103.00,65.00,23.00,APPROVED
NE: LINCOLN,01/09/2010 22:54:00,,1589.00,901.00,249.00,136.00,79.00,102.00,66.00,24.00,APPROVED
NE: LINCOLN,01/09/2010 23:54:00,,1600.00,888.00,250.00,134.00,79.00,100.00,62.00,22.00,APPROVED
NE: LINCOLN,01/10/2010 00:54:00,,1685.00,902.00,247.00,138.00,79.00,102.00,65.00,23.00,APPROVED
NE: LINCOLN,01/10/2010 01:55:00,,1738.00,918.00,251.00,142.00,80.00,105.00,64.00,24.00,APPROVED
NE: LINCOLN,01/10/2010 02:55:00,,1848.00,909.00,255.00,147.00,83.00,104.00,66.00,23.00,APPROVED
NE: LINCOLN,01/10/2010 03:55:00,,3507.00,882.00,250.00,137.00,80.00,98.00,60.00,21.00,APPROVED
NE: LINCOLN,01/10/2010 04:55:00,,7792.00,861.00,250.00,128.00,80.00,96.00,59.00,20.00,APPROVED
