LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NE: LINCOLN,01/05/2021 17:51:00,,2218.00,1286.00,357.00,202.00,122.00,145.00,90.00,29.00,APPROVED
NE: LINCOLN,01/05/2021 18:51:00,,2227.00,1291.00,357.00,199.00,123.00,148.00,89.00,30.00,APPROVED
NE: LINCOLN,01/05/2021 19:51:00,,2224.00,1295.00,363.00,202.00,120.00,148.00,91.00,30.00,APPROVED
NE: LINCOLN,01/05/2021 20:52:00,,2190.00,1287.00,355.00,200.00,124.00,148.00,92.00,30.00,APPROVED
NE: LINCOLN,01/05/2021 21:52:00,,2238.00,1301.00,359.00,201.00,123.00,151.00,91.00,29.00,APPROVED
NE: LINCOLN,01/05/2021 22:52:00,,2248.00,1305.00,359.00,205.00,124.00,150.00,92.00,30.00,APPROVED
NE: LINCOLN,01/05/2021 23:52:00,,2278.00,1316.00,362.00,201.00,123.00,152.00,93.00,31.00,APPROVED
NE: LINCOLN,01/06/2021 00:53:00,,2311.00,1332.00,365.00,205.00,124.00,153.00,91.00,31.00,APPROVED
NE: LINCOLN,01/06/2021 01:53:00,,2302.00,1333.00,370.00,207.00,129.00,151.00,93.00,30.00,APPROVED
NE: LINCOLN,01/06/2021 02:53:00,,2307.00,1332.00,368.00,209.00,126.00,157.00,93.00,29.00,APPROVED
NE: LINCOLN,01/06/2021 03:53:00,,2460.00,1487.00,402.00,236.00,138.00,170.00,100.00,32.00,APPROVED
NE: LINCOLN,01/06/2021 04:53:00,,2536.00,1559.00,425.00,254.00,139.00,180.00,105.00,33.00,APPROVED
NE: LINCOLN,01/06/2021 05:54:00,,2395.00,1420.00,396.00,230.00,134.00,165.00,98.00,33.00,APPROVED
NE: LINCOLN,01/06/2021 06:54:00,,2343.00,1362.00,373.00,213.00,127.00,155.00,95.00,29.00,APPROVED
NE: LINCOLN,01/06/2021 07:54:00,,2374.00,1387.00,376.00,216.00,128.00,156.00,95.00,31.00,APPROVED
NE: LINCOLN,01/06/2021 08:54:00,,2384.00,1403.00,387.00,221.00,129.00,161.00,95.00,30.00,APPROVED
NE: LINCOLN,01/06/2021 09:55:00,,2354.00,1382.00,384.00,215.00,130.00,160.00,94.00,31.00,APPROVED
NE: LINCOLN,01/06/2021 10:55:00,,2351.00,1380.00,379.00,216.00,131.00,161.00,96.00,32.00,APPROVED
NE: LINCOLN,01/06/2021 11:55:00,,2355.00,1373.00,379.00,215.00,126.00,160.00,96.00,31.00,APPROVED
NE: LINCOLN,01/06/2021 12:55:00,,2328.00,1354.00,381.00,214.00,129.00,159.00,96.00,32.00,APPROVED
NE: LINCOLN,01/06/2021 13:56:00,,2378.00,1411.00,386.00,223.00,132.00,159.00,96.00,33.00,APPROVED
NE: LINCOLN,01/06/2021 14:56:00,,2385.00,1407.00,388.00,225.00,128.00,162.00,96.00,33.00,APPROVED
NE: LINCOLN,01/06/2021 15:56:00,,2365.00,1399.00,388.00,226.00,131.00,162.00,100.00,32.00,APPROVED
NE: LINCOLN,01/06/2021 16:56:00,,2495.00,1516.00,416.00,248.00,139.00,175.00,104.00,34.00,APPROVED
NE: LINCOLN,01/06/2021 17:56:00,,2475.00,1504.00,407.00,245.00,140.00,175.00,106.00,33.00,APPROVED
NE: LINCOLN,01/06/2021 19:57:00,,2441.00,1465.00,402.00,237.00,134.00,170.00,101.00,33.00,APPROVED
NE: LINCOLN,01/06/2021 20:57:00,,2416.00,1434.00,393.00,234.00,134.00,163.00,99.00,32.00,APPROVED
NE: LINCOLN,01/06/2021 21:57:00,,2378.00,1426.00,392.00,225.00,134.00,163.00,97.00,32.00,APPROVED
NE: LINCOLN,01/06/2021 22:58:00,,2384.00,1396.00,384.00,224.00,131.00,162.00,97.00,31.00,APPROVED
NE: LINCOLN,01/06/2021 23:58:00,,2348.00,1378.00,376.00,219.00,132.00,163.00,97.00,31.00,APPROVED
NE: LINCOLN,01/07/2021 00:58:00,,2346.00,1376.00,381.00,216.00,129.00,159.00,96.00,31.00,APPROVED
NE: LINCOLN,01/07/2021 01:58:00,,2384.00,1419.00,388.00,229.00,131.00,163.00,97.00,31.00,APPROVED
NE: LINCOLN,01/07/2021 02:58:00,,2460.00,1514.00,413.00,251.00,141.00,177.00,105.00,32.00,APPROVED
NE: LINCOLN,01/07/2021 03:59:00,,2507.00,1565.00,430.00,262.00,144.00,182.00,108.00,34.00,APPROVED
NE: LINCOLN,01/07/2021 04:59:00,,2646.00,1678.00,457.00,286.00,152.00,199.00,112.00,36.00,APPROVED
NE: LINCOLN,01/07/2021 05:59:00,,2568.00,1614.00,443.00,270.00,149.00,189.00,109.00,35.00,APPROVED
NE: LINCOLN,01/07/2021 06:59:00,,2504.00,1549.00,430.00,256.00,143.00,185.00,103.00,33.00,APPROVED
NE: LINCOLN,01/07/2021 08:00:00,,2476.00,1524.00,418.00,251.00,139.00,179.00,104.00,33.00,APPROVED
NE: LINCOLN,01/07/2021 09:00:00,,2472.00,1506.00,414.00,245.00,138.00,176.00,103.00,33.00,APPROVED
NE: LINCOLN,01/07/2021 10:00:00,,2585.00,1623.00,439.00,267.00,149.00,189.00,109.00,35.00,APPROVED
NE: LINCOLN,01/07/2021 11:00:00,,2681.00,1723.00,472.00,294.00,157.00,209.00,117.00,36.00,APPROVED
NE: LINCOLN,01/07/2021 12:00:00,,2599.00,1638.00,448.00,285.00,151.00,196.00,110.00,35.00,APPROVED
NE: LINCOLN,01/07/2021 13:01:00,,2556.00,1636.00,444.00,282.00,146.00,196.00,111.00,36.00,APPROVED
NE: LINCOLN,01/07/2021 14:01:00,,2524.00,1573.00,429.00,274.00,147.00,190.00,108.00,35.00,APPROVED
NE: LINCOLN,01/07/2021 15:01:00,,2511.00,1573.00,427.00,267.00,145.00,185.00,108.00,36.00,APPROVED
NE: LINCOLN,01/07/2021 16:01:00,,2477.00,1553.00,419.00,263.00,144.00,186.00,108.00,35.00,APPROVED
NE: LINCOLN,01/07/2021 17:02:00,,2483.00,1552.00,426.00,265.00,143.00,186.00,108.00,34.00,APPROVED
NE: LINCOLN,01/07/2021 18:02:00,,2484.00,1555.00,424.00,267.00,146.00,186.00,108.00,34.00,APPROVED
NE: LINCOLN,01/07/2021 19:02:00,,2459.00,1535.00,424.00,260.00,145.00,180.00,104.00,34.00,APPROVED
NE: LINCOLN,01/07/2021 20:02:00,,2449.00,1527.00,421.00,258.00,144.00,179.00,107.00,33.00,APPROVED
NE: LINCOLN,01/07/2021 21:03:00,,2429.00,1498.00,412.00,253.00,140.00,179.00,109.00,35.00,APPROVED
NE: LINCOLN,01/07/2021 22:03:00,,2401.00,1478.00,406.00,248.00,137.00,178.00,102.00,33.00,APPROVED
NE: LINCOLN,01/07/2021 23:03:00,,2392.00,1456.00,403.00,244.00,136.00,175.00,102.00,33.00,APPROVED
NE: LINCOLN,01/08/2021 00:03:00,,2377.00,1446.00,401.00,236.00,139.00,168.00,102.00,32.00,APPROVED
NE: LINCOLN,01/08/2021 01:03:00,,2371.00,1425.00,392.00,231.00,133.00,169.00,99.00,31.00,APPROVED
NE: LINCOLN,01/08/2021 02:04:00,,2369.00,1425.00,392.00,233.00,134.00,165.00,99.00,32.00,APPROVED
NE: LINCOLN,01/08/2021 03:04:00,,2385.00,1440.00,400.00,231.00,135.00,168.00,98.00,33.00,APPROVED
NE: LINCOLN,01/08/2021 04:04:00,,2406.00,1448.00,400.00,235.00,134.00,171.00,101.00,33.00,APPROVED
NE: LINCOLN,01/08/2021 05:04:00,,2402.00,1470.00,403.00,240.00,135.00,170.00,99.00,33.00,APPROVED
NE: LINCOLN,01/08/2021 06:04:00,,2448.00,1495.00,412.00,247.00,139.00,177.00,103.00,33.00,APPROVED
NE: LINCOLN,01/08/2021 07:05:00,,2487.00,1543.00,418.00,261.00,142.00,185.00,105.00,34.00,APPROVED
NE: LINCOLN,01/08/2021 08:05:00,,2495.00,1565.00,428.00,268.00,147.00,188.00,105.00,35.00,APPROVED
NE: LINCOLN,01/08/2021 09:05:00,,2493.00,1582.00,431.00,269.00,146.00,188.00,106.00,34.00,APPROVED
NE: LINCOLN,01/08/2021 10:05:00,,2582.00,1671.00,450.00,291.00,153.00,201.00,113.00,36.00,APPROVED
NE: LINCOLN,01/08/2021 11:06:00,,2571.00,1669.00,457.00,296.00,156.00,201.00,112.00,37.00,APPROVED
NE: LINCOLN,01/08/2021 12:06:00,,2602.00,1679.00,452.00,296.00,153.00,203.00,112.00,36.00,APPROVED
NE: LINCOLN,01/08/2021 13:06:00,,2618.00,1736.00,469.00,306.00,159.00,216.00,118.00,38.00,APPROVED
NE: LINCOLN,01/08/2021 14:06:00,,2668.00,1779.00,481.00,315.00,162.00,219.00,121.00,37.00,APPROVED
NE: LINCOLN,01/08/2021 15:06:00,,2680.00,1780.00,481.00,320.00,166.00,218.00,124.00,38.00,APPROVED
NE: LINCOLN,01/08/2021 16:07:00,,2668.00,1759.00,479.00,312.00,160.00,216.00,118.00,39.00,APPROVED
NE: LINCOLN,01/08/2021 17:07:00,,2682.00,1749.00,476.00,310.00,162.00,214.00,118.00,40.00,APPROVED
NE: LINCOLN,01/08/2021 18:07:00,,2521.00,1600.00,439.00,279.00,148.00,191.00,110.00,36.00,APPROVED
NE: LINCOLN,01/08/2021 19:07:00,,2399.00,1471.00,405.00,254.00,141.00,175.00,107.00,36.00,APPROVED
NE: LINCOLN,01/08/2021 20:38:00,,2302.00,1305.00,360.00,197.00,124.00,148.00,90.00,29.00,APPROVED
NE: LINCOLN,01/08/2021 21:38:00,,2325.00,1370.00,379.00,218.00,127.00,160.00,94.00,31.00,APPROVED
NE: LINCOLN,01/08/2021 22:38:00,,2319.00,1364.00,377.00,220.00,130.00,161.00,98.00,31.00,APPROVED
NE: LINCOLN,01/08/2021 23:39:00,,2341.00,1370.00,382.00,220.00,130.00,160.00,97.00,30.00,APPROVED
NE: LINCOLN,01/09/2021 00:39:00,,2344.00,1392.00,380.00,227.00,133.00,162.00,97.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 01:39:00,,2361.00,1411.00,385.00,228.00,132.00,165.00,101.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 02:39:00,,2373.00,1413.00,383.00,229.00,135.00,168.00,100.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 03:39:00,,2369.00,1424.00,389.00,232.00,136.00,164.00,96.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 04:40:00,,2438.00,1473.00,406.00,243.00,136.00,173.00,99.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 05:40:00,,2433.00,1495.00,409.00,248.00,138.00,176.00,101.00,33.00,APPROVED
NE: LINCOLN,01/09/2021 06:40:00,,2405.00,1477.00,405.00,245.00,137.00,178.00,103.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 07:40:00,,2385.00,1438.00,394.00,241.00,135.00,173.00,102.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 08:41:00,,2344.00,1407.00,387.00,234.00,133.00,165.00,98.00,33.00,APPROVED
NE: LINCOLN,01/09/2021 09:41:00,,2338.00,1402.00,379.00,226.00,133.00,166.00,96.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 10:41:00,,2344.00,1390.00,385.00,225.00,132.00,165.00,97.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 11:41:00,,2352.00,1393.00,384.00,226.00,132.00,161.00,98.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 12:41:00,,2390.00,1424.00,389.00,229.00,133.00,166.00,96.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 13:42:00,,2396.00,1430.00,393.00,230.00,133.00,166.00,98.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 14:42:00,,2404.00,1449.00,393.00,235.00,134.00,170.00,96.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 15:42:00,,2407.00,1439.00,391.00,231.00,134.00,167.00,98.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 16:42:00,,2391.00,1432.00,394.00,232.00,131.00,165.00,97.00,33.00,APPROVED
NE: LINCOLN,01/09/2021 17:42:00,,2381.00,1421.00,386.00,233.00,135.00,166.00,99.00,33.00,APPROVED
NE: LINCOLN,01/09/2021 18:43:00,,2378.00,1411.00,384.00,226.00,133.00,162.00,96.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 19:43:00,,2360.00,1405.00,382.00,221.00,130.00,164.00,94.00,32.00,APPROVED
NE: LINCOLN,01/09/2021 20:43:00,,2359.00,1401.00,378.00,222.00,131.00,163.00,95.00,31.00,APPROVED
NE: LINCOLN,01/09/2021 21:43:00,,2372.00,1405.00,386.00,223.00,133.00,164.00,97.00,32.00,APPROVED
