LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NE: LINCOLN,01/04/2014 06:38:00,,2384.00,1382.00,378.00,203.00,123.00,151.00,91.00,25.00,APPROVED
NE: LINCOLN,01/04/2014 07:38:00,,2410.00,1410.00,386.00,206.00,125.00,153.00,91.00,27.00,APPROVED
NE: LINCOLN,01/04/2014 08:39:00,,2443.00,1431.00,388.00,211.00,123.00,153.00,94.00,26.00,APPROVED
NE: LINCOLN,01/04/2014 09:39:00,,2459.00,1448.00,390.00,215.00,123.00,158.00,95.00,28.00,APPROVED
NE: LINCOLN,01/04/2014 10:39:00,,2472.00,1460.00,393.00,213.00,126.00,159.00,95.00,28.00,APPROVED
NE: LINCOLN,01/04/2014 11:39:00,,2490.00,1478.00,398.00,218.00,128.00,161.00,96.00,28.00,APPROVED
NE: LINCOLN,01/04/2014 12:40:00,,2527.00,1492.00,405.00,219.00,128.00,162.00,95.00,29.00,APPROVED
NE: LINCOLN,01/04/2014 13:40:00,,2567.00,1566.00,420.00,239.00,135.00,170.00,103.00,29.00,APPROVED
NE: LINCOLN,01/04/2014 14:40:00,,2519.00,1550.00,416.00,240.00,134.00,171.00,103.00,29.00,APPROVED
NE: LINCOLN,01/04/2014 15:40:00,,2471.00,1505.00,398.00,233.00,132.00,166.00,102.00,29.00,APPROVED
NE: LINCOLN,01/04/2014 16:40:00,,2437.00,1461.00,391.00,224.00,129.00,160.00,100.00,28.00,APPROVED
NE: LINCOLN,01/04/2014 17:41:00,,2391.00,1426.00,379.00,219.00,126.00,156.00,95.00,29.00,APPROVED
NE: LINCOLN,01/04/2014 18:41:00,,2393.00,1426.00,380.00,214.00,125.00,154.00,95.00,28.00,APPROVED
NE: LINCOLN,01/04/2014 19:41:00,,2390.00,1428.00,383.00,215.00,127.00,155.00,99.00,28.00,APPROVED
NE: LINCOLN,01/04/2014 20:41:00,,2403.00,1427.00,382.00,215.00,123.00,154.00,97.00,29.00,APPROVED
NE: LINCOLN,01/04/2014 21:42:00,,2409.00,1441.00,387.00,218.00,127.00,157.00,95.00,27.00,APPROVED
NE: LINCOLN,01/04/2014 22:42:00,,2422.00,1450.00,387.00,220.00,126.00,159.00,96.00,28.00,APPROVED
NE: LINCOLN,01/04/2014 23:42:00,,2427.00,1446.00,388.00,222.00,128.00,156.00,99.00,28.00,APPROVED
NE: LINCOLN,01/05/2014 00:42:00,,2416.00,1438.00,389.00,219.00,126.00,155.00,95.00,29.00,APPROVED
NE: LINCOLN,01/05/2014 01:42:00,,2423.00,1446.00,384.00,221.00,125.00,157.00,99.00,29.00,APPROVED
NE: LINCOLN,01/05/2014 02:43:00,,2379.00,1416.00,382.00,211.00,124.00,152.00,97.00,28.00,APPROVED
NE: LINCOLN,01/05/2014 03:43:00,,2357.00,1377.00,373.00,206.00,121.00,150.00,96.00,27.00,APPROVED
NE: LINCOLN,01/05/2014 04:43:00,,2328.00,1367.00,369.00,200.00,123.00,147.00,95.00,27.00,APPROVED
NE: LINCOLN,01/05/2014 05:43:00,,2311.00,1354.00,361.00,202.00,121.00,145.00,91.00,27.00,APPROVED
NE: LINCOLN,01/05/2014 06:44:00,,2304.00,1345.00,363.00,199.00,118.00,145.00,92.00,28.00,APPROVED
NE: LINCOLN,01/05/2014 07:44:00,,2285.00,1330.00,360.00,195.00,117.00,140.00,92.00,26.00,APPROVED
NE: LINCOLN,01/05/2014 08:44:00,,2272.00,1325.00,359.00,194.00,118.00,143.00,92.00,27.00,APPROVED
NE: LINCOLN,01/05/2014 09:44:00,,2263.00,1310.00,358.00,190.00,118.00,144.00,91.00,26.00,APPROVED
NE: LINCOLN,01/05/2014 10:45:00,,2245.00,1297.00,353.00,187.00,112.00,141.00,89.00,26.00,APPROVED
NE: LINCOLN,01/05/2014 11:45:00,,2221.00,1288.00,350.00,184.00,115.00,138.00,91.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 12:45:00,,2214.00,1282.00,348.00,188.00,116.00,136.00,90.00,26.00,APPROVED
NE: LINCOLN,01/05/2014 13:45:00,,2197.00,1266.00,343.00,186.00,110.00,136.00,89.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 14:46:00,,2209.00,1256.00,347.00,182.00,112.00,136.00,89.00,27.00,APPROVED
NE: LINCOLN,01/05/2014 15:46:00,,2218.00,1266.00,344.00,181.00,113.00,136.00,90.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 16:46:00,,2187.00,1248.00,341.00,183.00,112.00,136.00,86.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 17:46:00,,2198.00,1261.00,341.00,181.00,114.00,138.00,88.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 18:46:00,,2210.00,1274.00,342.00,179.00,114.00,134.00,87.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 19:47:00,,2214.00,1262.00,343.00,182.00,113.00,135.00,89.00,26.00,APPROVED
NE: LINCOLN,01/05/2014 20:47:00,,2220.00,1269.00,342.00,183.00,113.00,135.00,88.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 21:47:00,,2228.00,1279.00,346.00,185.00,118.00,137.00,90.00,25.00,APPROVED
NE: LINCOLN,01/05/2014 22:47:00,,2219.00,1280.00,346.00,185.00,116.00,138.00,89.00,24.00,APPROVED
NE: LINCOLN,01/05/2014 23:48:00,,2207.00,1270.00,343.00,186.00,111.00,136.00,89.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 00:48:00,,2206.00,1274.00,349.00,186.00,113.00,141.00,89.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 01:48:00,,2247.00,1295.00,352.00,188.00,113.00,140.00,91.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 02:48:00,,2223.00,1289.00,351.00,187.00,116.00,140.00,93.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 03:48:00,,2217.00,1273.00,346.00,185.00,116.00,142.00,90.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 04:49:00,,2180.00,1264.00,345.00,184.00,114.00,135.00,89.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 05:49:00,,2204.00,1271.00,344.00,182.00,113.00,139.00,90.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 06:49:00,,2220.00,1276.00,346.00,184.00,112.00,137.00,88.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 07:49:00,,2259.00,1284.00,352.00,191.00,114.00,139.00,90.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 08:50:00,,2316.00,1289.00,351.00,188.00,116.00,144.00,92.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 09:50:00,,2217.00,1284.00,351.00,190.00,114.00,140.00,91.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 10:50:00,,2206.00,1270.00,352.00,189.00,114.00,141.00,92.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 11:50:00,,2279.00,1270.00,347.00,187.00,114.00,139.00,90.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 12:51:00,,2205.00,1277.00,355.00,186.00,114.00,138.00,89.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 13:51:00,,2885.00,1278.00,347.00,185.00,114.00,140.00,92.00,26.00,APPROVED
NE: LINCOLN,01/06/2014 15:22:00,,2458.00,1237.00,339.00,177.00,109.00,134.00,88.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 16:22:00,,2203.00,1255.00,343.00,184.00,116.00,137.00,88.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 17:22:00,,2188.00,1250.00,345.00,184.00,113.00,138.00,91.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 18:22:00,,2189.00,1261.00,340.00,186.00,116.00,138.00,88.00,23.00,APPROVED
NE: LINCOLN,01/06/2014 19:23:00,,2181.00,1267.00,340.00,185.00,113.00,139.00,88.00,24.00,APPROVED
NE: LINCOLN,01/06/2014 20:23:00,,2196.00,1254.00,338.00,182.00,114.00,139.00,88.00,24.00,APPROVED
NE: LINCOLN,01/06/2014 21:23:00,,2185.00,1248.00,340.00,180.00,114.00,136.00,87.00,24.00,APPROVED
NE: LINCOLN,01/06/2014 22:23:00,,2174.00,1234.00,342.00,177.00,112.00,133.00,86.00,25.00,APPROVED
NE: LINCOLN,01/06/2014 23:24:00,,2168.00,1240.00,340.00,176.00,112.00,135.00,85.00,24.00,APPROVED
NE: LINCOLN,01/07/2014 00:24:00,,2183.00,1236.00,336.00,178.00,114.00,133.00,88.00,25.00,APPROVED
NE: LINCOLN,01/07/2014 01:24:00,,2188.00,1234.00,339.00,177.00,113.00,136.00,87.00,24.00,APPROVED
NE: LINCOLN,01/07/2014 02:24:00,,2180.00,1248.00,341.00,179.00,113.00,138.00,89.00,24.00,APPROVED
NE: LINCOLN,01/07/2014 03:25:00,,2203.00,1268.00,348.00,184.00,115.00,134.00,90.00,24.00,APPROVED
NE: LINCOLN,01/07/2014 04:25:00,,2217.00,1292.00,347.00,188.00,115.00,141.00,91.00,26.00,APPROVED
NE: LINCOLN,01/07/2014 05:25:00,,2250.00,1308.00,350.00,191.00,117.00,143.00,92.00,27.00,APPROVED
NE: LINCOLN,01/07/2014 06:25:00,,2246.00,1320.00,355.00,199.00,116.00,146.00,91.00,26.00,APPROVED
NE: LINCOLN,01/07/2014 07:25:00,,2278.00,1344.00,361.00,196.00,117.00,145.00,93.00,26.00,APPROVED
NE: LINCOLN,01/07/2014 08:26:00,,2297.00,1349.00,362.00,201.00,117.00,148.00,94.00,27.00,APPROVED
NE: LINCOLN,01/07/2014 09:26:00,,2311.00,1349.00,363.00,204.00,120.00,148.00,93.00,25.00,APPROVED
NE: LINCOLN,01/07/2014 10:26:00,,2343.00,1390.00,371.00,201.00,121.00,148.00,94.00,27.00,APPROVED
NE: LINCOLN,01/07/2014 11:26:00,,2451.00,1440.00,385.00,208.00,125.00,149.00,95.00,29.00,APPROVED
NE: LINCOLN,01/07/2014 12:27:00,,2497.00,1476.00,386.00,218.00,126.00,153.00,98.00,28.00,APPROVED
NE: LINCOLN,01/07/2014 13:27:00,,2523.00,1484.00,398.00,223.00,131.00,160.00,100.00,30.00,APPROVED
NE: LINCOLN,01/07/2014 14:27:00,,2538.00,1502.00,395.00,220.00,130.00,159.00,101.00,30.00,APPROVED
NE: LINCOLN,01/07/2014 15:27:00,,2549.00,1520.00,406.00,227.00,130.00,160.00,99.00,30.00,APPROVED
NE: LINCOLN,01/07/2014 16:28:00,,2595.00,1545.00,410.00,228.00,133.00,166.00,103.00,31.00,APPROVED
NE: LINCOLN,01/07/2014 17:28:00,,2672.00,1629.00,429.00,245.00,137.00,172.00,105.00,30.00,APPROVED
NE: LINCOLN,01/07/2014 18:28:00,,2719.00,1665.00,437.00,251.00,141.00,178.00,107.00,30.00,APPROVED
NE: LINCOLN,01/07/2014 19:28:00,,2715.00,1647.00,444.00,252.00,142.00,177.00,105.00,30.00,APPROVED
NE: LINCOLN,01/07/2014 20:28:00,,2606.00,1569.00,435.00,234.00,137.00,177.00,96.00,28.00,APPROVED
NE: LINCOLN,01/07/2014 21:29:00,,2514.00,1490.00,424.00,220.00,133.00,179.00,92.00,28.00,APPROVED
NE: LINCOLN,01/07/2014 22:29:00,,2602.00,1559.00,434.00,229.00,133.00,172.00,98.00,28.00,APPROVED
NE: LINCOLN,01/07/2014 23:29:00,,2636.00,1589.00,429.00,235.00,135.00,173.00,99.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 00:29:00,,2620.00,1583.00,430.00,236.00,136.00,173.00,101.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 01:30:00,,2601.00,1577.00,417.00,241.00,134.00,170.00,100.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 02:30:00,,2571.00,1553.00,413.00,230.00,133.00,165.00,102.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 03:30:00,,2555.00,1532.00,409.00,229.00,133.00,163.00,103.00,28.00,APPROVED
NE: LINCOLN,01/08/2014 04:30:00,,2566.00,1520.00,409.00,229.00,131.00,167.00,101.00,28.00,APPROVED
NE: LINCOLN,01/08/2014 05:31:00,,2545.00,1521.00,405.00,225.00,129.00,160.00,100.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 06:31:00,,2538.00,1516.00,400.00,224.00,130.00,162.00,100.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 07:31:00,,2520.00,1505.00,399.00,224.00,128.00,163.00,101.00,30.00,APPROVED
NE: LINCOLN,01/08/2014 08:31:00,,2544.00,1515.00,410.00,224.00,132.00,161.00,101.00,30.00,APPROVED
NE: LINCOLN,01/08/2014 09:31:00,,2541.00,1522.00,412.00,231.00,131.00,162.00,104.00,28.00,APPROVED
NE: LINCOLN,01/08/2014 10:32:00,,2548.00,1528.00,406.00,233.00,132.00,166.00,103.00,30.00,APPROVED
NE: LINCOLN,01/08/2014 11:32:00,,2665.00,1634.00,432.00,250.00,139.00,171.00,106.00,31.00,APPROVED
NE: LINCOLN,01/08/2014 12:32:00,,2631.00,1602.00,432.00,242.00,136.00,172.00,103.00,31.00,APPROVED
NE: LINCOLN,01/08/2014 13:32:00,,2568.00,1545.00,418.00,231.00,133.00,168.00,102.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 14:33:00,,2555.00,1531.00,414.00,232.00,132.00,166.00,102.00,30.00,APPROVED
NE: LINCOLN,01/08/2014 15:33:00,,2520.00,1508.00,404.00,231.00,131.00,161.00,101.00,30.00,APPROVED
NE: LINCOLN,01/08/2014 16:33:00,,2500.00,1482.00,399.00,218.00,126.00,160.00,99.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 17:33:00,,2550.00,1544.00,414.00,234.00,132.00,165.00,100.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 18:33:00,,2529.00,1534.00,417.00,236.00,133.00,166.00,102.00,30.00,APPROVED
NE: LINCOLN,01/08/2014 19:34:00,,2446.00,1456.00,393.00,222.00,125.00,158.00,97.00,29.00,APPROVED
NE: LINCOLN,01/08/2014 20:34:00,,2377.00,1398.00,386.00,204.00,125.00,152.00,95.00,28.00,APPROVED
NE: LINCOLN,01/08/2014 21:34:00,,2349.00,1368.00,369.00,200.00,119.00,147.00,91.00,28.00,APPROVED
NE: LINCOLN,01/08/2014 22:34:00,,2311.00,1335.00,365.00,193.00,120.00,146.00,87.00,27.00,APPROVED
NE: LINCOLN,01/08/2014 23:35:00,,2283.00,1313.00,360.00,191.00,120.00,139.00,89.00,27.00,APPROVED
NE: LINCOLN,01/09/2014 00:35:00,,2311.00,1327.00,364.00,188.00,115.00,139.00,88.00,27.00,APPROVED
NE: LINCOLN,01/09/2014 01:35:00,,2306.00,1322.00,359.00,189.00,114.00,139.00,89.00,25.00,APPROVED
NE: LINCOLN,01/09/2014 02:35:00,,2308.00,1340.00,358.00,194.00,118.00,144.00,90.00,26.00,APPROVED
NE: LINCOLN,01/09/2014 03:36:00,,2325.00,1345.00,373.00,197.00,121.00,143.00,89.00,26.00,APPROVED
NE: LINCOLN,01/09/2014 04:36:00,,2341.00,1358.00,365.00,198.00,122.00,147.00,93.00,27.00,APPROVED
NE: LINCOLN,01/09/2014 05:36:00,,2342.00,1357.00,368.00,200.00,119.00,144.00,92.00,26.00,APPROVED
NE: LINCOLN,01/09/2014 06:36:00,,2324.00,1362.00,367.00,198.00,120.00,148.00,90.00,25.00,APPROVED
NE: LINCOLN,01/09/2014 07:36:00,,2323.00,1352.00,367.00,198.00,120.00,145.00,90.00,26.00,APPROVED
NE: LINCOLN,01/09/2014 08:37:00,,2343.00,1363.00,366.00,197.00,121.00,146.00,92.00,26.00,APPROVED
NE: LINCOLN,01/09/2014 09:37:00,,2356.00,1371.00,375.00,198.00,120.00,149.00,92.00,26.00,APPROVED
NE: LINCOLN,01/09/2014 10:37:00,,2361.00,1389.00,371.00,203.00,119.00,147.00,93.00,27.00,APPROVED
NE: LINCOLN,01/09/2014 11:37:00,,2363.00,1393.00,375.00,201.00,118.00,147.00,92.00,27.00,APPROVED
NE: LINCOLN,01/09/2014 12:38:00,,2380.00,1399.00,369.00,205.00,123.00,147.00,93.00,27.00,APPROVED
NE: LINCOLN,01/09/2014 13:38:00,,2408.00,1409.00,378.00,207.00,124.00,152.00,92.00,28.00,APPROVED
NE: LINCOLN,01/09/2014 14:09:00,,2406.00,1399.00,375.00,209.00,123.00,151.00,93.00,27.00,APPROVED
NE: LINCOLN,01/09/2014 15:16:00,,2303.00,1307.00,352.00,185.00,117.00,140.00,89.00,25.00,APPROVED
NE: LINCOLN,01/09/2014 16:16:00,,2311.00,1324.00,353.00,190.00,118.00,143.00,90.00,25.00,APPROVED
NE: LINCOLN,01/09/2014 17:16:00,,2317.00,1335.00,359.00,194.00,119.00,146.00,90.00,26.00,APPROVED
NE: LINCOLN,01/09/2014 18:17:00,,2353.00,1356.00,366.00,201.00,122.00,148.00,91.00,25.00,APPROVED
NE: LINCOLN,01/09/2014 19:17:00,,2368.00,1371.00,374.00,202.00,122.00,151.00,94.00,25.00,APPROVED
NE: LINCOLN,01/09/2014 20:17:00,,2381.00,1389.00,378.00,206.00,122.00,152.00,93.00,27.00,APPROVED
