LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NE: LINCOLN,05/23/2008 13:04:00,,3066.00,404.00,167.00,196.00,241.00,175.00,15.00,23.00,APPROVED
NE: LINCOLN,05/23/2008 14:05:00,,3117.00,424.00,173.00,205.00,244.00,182.00,17.00,24.00,APPROVED
NE: LINCOLN,05/23/2008 15:05:00,,3532.00,515.00,197.00,258.00,278.00,211.00,20.00,30.00,APPROVED
NE: LINCOLN,05/23/2008 16:05:00,,4064.00,628.00,224.00,324.00,324.00,240.00,23.00,38.00,APPROVED
NE: LINCOLN,05/23/2008 17:05:00,,4316.00,680.00,244.00,358.00,348.00,263.00,26.00,40.00,APPROVED
NE: LINCOLN,05/23/2008 18:05:00,,4299.00,670.00,242.00,354.00,346.00,258.00,26.00,40.00,APPROVED
NE: LINCOLN,05/24/2008 04:07:00,,3049.00,398.00,167.00,192.00,234.00,175.00,15.00,21.00,APPROVED
NE: LINCOLN,05/24/2008 05:08:00,,3118.00,406.00,170.00,199.00,236.00,180.00,16.00,23.00,APPROVED
NE: LINCOLN,05/24/2008 07:08:00,,3354.00,453.00,182.00,224.00,255.00,187.00,17.00,25.00,APPROVED
NE: LINCOLN,05/24/2008 08:08:00,,3489.00,481.00,190.00,241.00,266.00,197.00,19.00,27.00,APPROVED
NE: LINCOLN,05/24/2008 12:09:00,,3111.00,407.00,168.00,197.00,239.00,177.00,15.00,23.00,APPROVED
NE: LINCOLN,05/24/2008 16:10:00,,2923.00,391.00,165.00,190.00,234.00,174.00,15.00,22.00,APPROVED
NE: LINCOLN,05/24/2008 17:10:00,,2892.00,389.00,165.00,191.00,233.00,175.00,14.00,22.00,APPROVED
NE: LINCOLN,05/24/2008 18:10:00,,2876.00,388.00,164.00,187.00,234.00,175.00,15.00,22.00,APPROVED
NE: LINCOLN,05/24/2008 19:10:00,,2827.00,385.00,164.00,191.00,231.00,178.00,16.00,22.00,APPROVED
NE: LINCOLN,05/24/2008 20:11:00,,2725.00,372.00,160.00,185.00,232.00,176.00,15.00,21.00,APPROVED
NE: LINCOLN,05/24/2008 21:11:00,,2611.00,363.00,160.00,181.00,226.00,174.00,17.00,22.00,APPROVED
NE: LINCOLN,05/24/2008 22:11:00,,2600.00,360.00,158.00,179.00,229.00,175.00,16.00,21.00,APPROVED
NE: LINCOLN,05/24/2008 23:11:00,,2634.00,360.00,158.00,180.00,229.00,175.00,17.00,21.00,APPROVED
NE: LINCOLN,05/25/2008 00:11:00,,2667.00,364.00,158.00,185.00,231.00,177.00,16.00,21.00,APPROVED
NE: LINCOLN,05/25/2008 01:12:00,,2709.00,374.00,162.00,185.00,228.00,177.00,17.00,22.00,APPROVED
NE: LINCOLN,05/25/2008 02:12:00,,2694.00,381.00,158.00,183.00,230.00,174.00,16.00,23.00,APPROVED
NE: LINCOLN,05/25/2008 03:12:00,,2674.00,373.00,157.00,183.00,230.00,175.00,16.00,22.00,APPROVED
NE: LINCOLN,05/25/2008 04:12:00,,2693.00,369.00,158.00,184.00,228.00,175.00,16.00,22.00,APPROVED
NE: LINCOLN,05/25/2008 05:12:00,,2697.00,368.00,160.00,184.00,228.00,173.00,16.00,21.00,APPROVED
NE: LINCOLN,05/25/2008 06:13:00,,2759.00,375.00,164.00,183.00,229.00,174.00,16.00,22.00,APPROVED
NE: LINCOLN,05/25/2008 07:13:00,,2838.00,392.00,164.00,195.00,231.00,180.00,16.00,23.00,APPROVED
NE: LINCOLN,05/25/2008 08:13:00,,2848.00,394.00,167.00,193.00,235.00,185.00,16.00,23.00,APPROVED
NE: LINCOLN,05/25/2008 09:13:00,,2834.00,386.00,165.00,196.00,236.00,180.00,16.00,23.00,APPROVED
NE: LINCOLN,05/25/2008 10:13:00,,2828.00,391.00,165.00,194.00,242.00,178.00,15.00,23.00,APPROVED
NE: LINCOLN,05/25/2008 11:14:00,,2848.00,396.00,168.00,197.00,239.00,185.00,16.00,24.00,APPROVED
NE: LINCOLN,05/25/2008 16:15:00,,2694.00,384.00,162.00,199.00,238.00,185.00,18.00,24.00,APPROVED
NE: LINCOLN,05/25/2008 17:15:00,,2630.00,376.00,162.00,196.00,233.00,184.00,18.00,23.00,APPROVED
NE: LINCOLN,05/25/2008 18:15:00,,2711.00,384.00,163.00,200.00,240.00,185.00,20.00,24.00,APPROVED
NE: LINCOLN,05/25/2008 19:15:00,,2768.00,389.00,168.00,202.00,238.00,184.00,20.00,23.00,APPROVED
NE: LINCOLN,05/25/2008 20:15:00,,2731.00,389.00,164.00,200.00,239.00,186.00,22.00,25.00,APPROVED
NE: LINCOLN,05/25/2008 21:16:00,,2685.00,389.00,165.00,201.00,238.00,183.00,22.00,24.00,APPROVED
NE: LINCOLN,05/26/2008 05:17:00,,2759.00,376.00,161.00,184.00,227.00,172.00,15.00,22.00,APPROVED
NE: LINCOLN,05/26/2008 06:17:00,,2782.00,380.00,162.00,186.00,229.00,176.00,15.00,21.00,APPROVED
NE: LINCOLN,05/26/2008 07:18:00,,2796.00,379.00,160.00,188.00,231.00,175.00,15.00,23.00,APPROVED
NE: LINCOLN,05/26/2008 08:18:00,,2810.00,384.00,163.00,190.00,232.00,175.00,14.00,21.00,APPROVED
NE: LINCOLN,05/26/2008 09:18:00,,2814.00,384.00,162.00,190.00,231.00,181.00,16.00,22.00,APPROVED
NE: LINCOLN,05/26/2008 10:18:00,,2805.00,387.00,164.00,195.00,237.00,177.00,16.00,23.00,APPROVED
NE: LINCOLN,05/26/2008 11:18:00,,3152.00,458.00,184.00,235.00,267.00,204.00,18.00,28.00,APPROVED
NE: LINCOLN,05/26/2008 12:19:00,,3023.00,423.00,176.00,219.00,253.00,193.00,18.00,26.00,APPROVED
NE: LINCOLN,05/26/2008 13:19:00,,2951.00,401.00,169.00,200.00,243.00,185.00,16.00,24.00,APPROVED
NE: LINCOLN,05/26/2008 14:19:00,,2932.00,396.00,166.00,197.00,236.00,177.00,15.00,23.00,APPROVED
NE: LINCOLN,05/26/2008 15:19:00,,2902.00,395.00,169.00,197.00,235.00,184.00,16.00,23.00,APPROVED
NE: LINCOLN,05/26/2008 16:19:00,,2819.00,390.00,168.00,195.00,239.00,179.00,17.00,22.00,APPROVED
NE: LINCOLN,05/26/2008 17:20:00,,2810.00,381.00,163.00,191.00,235.00,182.00,16.00,23.00,APPROVED
NE: LINCOLN,05/26/2008 18:20:00,,2818.00,390.00,164.00,195.00,231.00,179.00,15.00,23.00,APPROVED
NE: LINCOLN,05/26/2008 19:20:00,,2687.00,371.00,158.00,188.00,231.00,178.00,15.00,23.00,APPROVED
NE: LINCOLN,05/26/2008 20:20:00,,2614.00,369.00,158.00,189.00,230.00,175.00,15.00,22.00,APPROVED
NE: LINCOLN,05/26/2008 21:20:00,,2753.00,381.00,163.00,195.00,232.00,182.00,17.00,23.00,APPROVED
NE: LINCOLN,05/27/2008 05:22:00,,2803.00,373.00,160.00,182.00,228.00,172.00,15.00,21.00,APPROVED
NE: LINCOLN,05/27/2008 06:22:00,,2853.00,377.00,162.00,187.00,230.00,175.00,15.00,21.00,APPROVED
NE: LINCOLN,05/27/2008 07:22:00,,2888.00,381.00,165.00,188.00,231.00,173.00,15.00,22.00,APPROVED
NE: LINCOLN,05/27/2008 08:23:00,,2930.00,395.00,165.00,192.00,235.00,174.00,15.00,22.00,APPROVED
NE: LINCOLN,05/27/2008 09:23:00,,2995.00,400.00,169.00,195.00,236.00,176.00,15.00,22.00,APPROVED
NE: LINCOLN,05/27/2008 10:23:00,,3007.00,398.00,170.00,193.00,235.00,174.00,15.00,22.00,APPROVED
NE: LINCOLN,05/27/2008 11:23:00,,3017.00,399.00,169.00,195.00,237.00,175.00,15.00,22.00,APPROVED
NE: LINCOLN,05/27/2008 12:23:00,,3073.00,405.00,170.00,200.00,235.00,177.00,16.00,22.00,APPROVED
NE: LINCOLN,05/27/2008 13:15:00,,3117.00,414.00,175.00,207.00,244.00,182.00,15.00,24.00,APPROVED
NE: LINCOLN,05/27/2008 14:31:00,,3066.00,404.00,162.00,188.00,232.00,171.00,14.00,21.00,APPROVED
NE: LINCOLN,05/27/2008 15:32:00,,3169.00,424.00,175.00,212.00,250.00,185.00,16.00,23.00,APPROVED
NE: LINCOLN,05/27/2008 16:32:00,,3054.00,407.00,169.00,196.00,244.00,178.00,14.00,23.00,APPROVED
NE: LINCOLN,05/27/2008 17:32:00,,2997.00,399.00,166.00,197.00,237.00,178.00,15.00,23.00,APPROVED
NE: LINCOLN,05/27/2008 18:32:00,,3028.00,403.00,167.00,200.00,241.00,176.00,15.00,22.00,APPROVED
NE: LINCOLN,05/27/2008 19:33:00,,3064.00,416.00,172.00,205.00,243.00,181.00,15.00,24.00,APPROVED
NE: LINCOLN,05/27/2008 20:33:00,,3225.00,446.00,179.00,226.00,255.00,192.00,17.00,26.00,APPROVED
NE: LINCOLN,05/27/2008 21:33:00,,3180.00,435.00,174.00,218.00,249.00,188.00,17.00,26.00,APPROVED
NE: LINCOLN,05/27/2008 22:33:00,,3154.00,431.00,173.00,215.00,251.00,181.00,17.00,24.00,APPROVED
NE: LINCOLN,05/27/2008 23:33:00,,3120.00,425.00,172.00,207.00,244.00,182.00,16.00,23.00,APPROVED
NE: LINCOLN,05/28/2008 00:34:00,,3181.00,429.00,173.00,211.00,247.00,184.00,16.00,23.00,APPROVED
NE: LINCOLN,05/28/2008 01:34:00,,3494.00,490.00,194.00,250.00,271.00,199.00,19.00,27.00,APPROVED
NE: LINCOLN,05/28/2008 02:34:00,,3303.00,449.00,181.00,229.00,259.00,187.00,17.00,25.00,APPROVED
NE: LINCOLN,05/28/2008 03:34:00,,3234.00,436.00,178.00,221.00,248.00,187.00,18.00,25.00,APPROVED
NE: LINCOLN,05/28/2008 04:34:00,,3436.00,489.00,185.00,243.00,267.00,197.00,18.00,28.00,APPROVED
NE: LINCOLN,05/28/2008 05:35:00,,3662.00,530.00,204.00,277.00,287.00,216.00,20.00,32.00,APPROVED
NE: LINCOLN,05/28/2008 06:35:00,,3785.00,553.00,211.00,289.00,302.00,221.00,21.00,33.00,APPROVED
NE: LINCOLN,05/28/2008 07:35:00,,3639.00,525.00,205.00,276.00,290.00,216.00,21.00,31.00,APPROVED
NE: LINCOLN,05/28/2008 08:35:00,,3555.00,505.00,193.00,259.00,277.00,206.00,18.00,29.00,APPROVED
NE: LINCOLN,05/28/2008 09:35:00,,3336.00,453.00,184.00,231.00,260.00,190.00,17.00,25.00,APPROVED
NE: LINCOLN,05/28/2008 10:35:00,,3577.00,502.00,195.00,256.00,277.00,204.00,19.00,29.00,APPROVED
NE: LINCOLN,05/28/2008 11:36:00,,3264.00,435.00,180.00,221.00,251.00,184.00,18.00,24.00,APPROVED
NE: LINCOLN,05/28/2008 12:36:00,,3136.00,409.00,167.00,197.00,239.00,174.00,15.00,23.00,APPROVED
NE: LINCOLN,05/28/2008 13:36:00,,3093.00,398.00,165.00,194.00,232.00,169.00,14.00,21.00,APPROVED
NE: LINCOLN,05/28/2008 14:36:00,,3064.00,389.00,166.00,187.00,232.00,166.00,14.00,20.00,APPROVED
NE: LINCOLN,05/28/2008 15:36:00,,3041.00,394.00,165.00,188.00,232.00,169.00,14.00,21.00,APPROVED
NE: LINCOLN,05/28/2008 16:37:00,,3063.00,393.00,166.00,188.00,230.00,171.00,14.00,21.00,APPROVED
NE: LINCOLN,05/28/2008 17:37:00,,3016.00,395.00,164.00,189.00,234.00,172.00,14.00,22.00,APPROVED
NE: LINCOLN,05/28/2008 18:37:00,,2889.00,379.00,161.00,188.00,232.00,172.00,14.00,22.00,APPROVED
NE: LINCOLN,05/28/2008 19:37:00,,2800.00,376.00,161.00,190.00,228.00,174.00,14.00,22.00,APPROVED
NE: LINCOLN,05/28/2008 20:37:00,,2725.00,365.00,158.00,184.00,231.00,171.00,15.00,21.00,APPROVED
NE: LINCOLN,05/28/2008 21:38:00,,2751.00,375.00,159.00,184.00,230.00,169.00,14.00,22.00,APPROVED
NE: LINCOLN,05/28/2008 22:38:00,,2804.00,382.00,163.00,186.00,232.00,169.00,16.00,22.00,APPROVED
NE: LINCOLN,05/28/2008 23:38:00,,2857.00,380.00,165.00,188.00,232.00,176.00,14.00,21.00,APPROVED
NE: LINCOLN,05/29/2008 00:38:00,,2917.00,386.00,166.00,185.00,232.00,175.00,15.00,22.00,APPROVED
NE: LINCOLN,05/29/2008 01:38:00,,2973.00,394.00,163.00,188.00,228.00,175.00,15.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 02:39:00,,3033.00,402.00,167.00,194.00,234.00,174.00,15.00,22.00,APPROVED
NE: LINCOLN,05/29/2008 03:39:00,,3045.00,407.00,167.00,198.00,233.00,178.00,14.00,22.00,APPROVED
NE: LINCOLN,05/29/2008 04:39:00,,3063.00,408.00,170.00,196.00,240.00,181.00,15.00,22.00,APPROVED
NE: LINCOLN,05/29/2008 05:39:00,,3041.00,411.00,170.00,201.00,238.00,180.00,15.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 06:39:00,,3088.00,422.00,171.00,208.00,248.00,185.00,17.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 07:40:00,,3093.00,419.00,172.00,211.00,244.00,186.00,16.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 08:40:00,,3069.00,420.00,170.00,207.00,245.00,182.00,16.00,24.00,APPROVED
NE: LINCOLN,05/29/2008 09:40:00,,3079.00,418.00,174.00,212.00,246.00,179.00,16.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 10:40:00,,3076.00,408.00,168.00,207.00,244.00,179.00,15.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 11:40:00,,3039.00,409.00,170.00,201.00,242.00,180.00,16.00,24.00,APPROVED
NE: LINCOLN,05/29/2008 12:41:00,,3008.00,410.00,166.00,204.00,240.00,182.00,16.00,22.00,APPROVED
NE: LINCOLN,05/29/2008 13:41:00,,2985.00,405.00,168.00,208.00,243.00,183.00,16.00,25.00,APPROVED
NE: LINCOLN,05/29/2008 14:41:00,,2971.00,409.00,168.00,204.00,240.00,186.00,16.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 15:41:00,,2903.00,401.00,171.00,199.00,239.00,184.00,16.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 16:41:00,,2834.00,392.00,166.00,200.00,240.00,181.00,16.00,22.00,APPROVED
NE: LINCOLN,05/29/2008 17:42:00,,2827.00,390.00,165.00,198.00,236.00,180.00,15.00,24.00,APPROVED
NE: LINCOLN,05/29/2008 18:42:00,,2852.00,397.00,168.00,202.00,240.00,185.00,16.00,25.00,APPROVED
NE: LINCOLN,05/29/2008 19:42:00,,2897.00,412.00,169.00,210.00,247.00,189.00,17.00,25.00,APPROVED
NE: LINCOLN,05/29/2008 20:42:00,,2792.00,398.00,166.00,205.00,239.00,184.00,17.00,25.00,APPROVED
NE: LINCOLN,05/29/2008 21:42:00,,2647.00,374.00,158.00,192.00,236.00,180.00,17.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 22:43:00,,2577.00,364.00,156.00,187.00,228.00,179.00,17.00,23.00,APPROVED
NE: LINCOLN,05/29/2008 23:43:00,,2573.00,360.00,159.00,184.00,227.00,176.00,18.00,22.00,APPROVED
NE: LINCOLN,05/30/2008 00:43:00,,2647.00,372.00,159.00,190.00,236.00,178.00,19.00,23.00,APPROVED
NE: LINCOLN,05/30/2008 01:43:00,,3007.00,439.00,178.00,229.00,258.00,195.00,20.00,27.00,APPROVED
NE: LINCOLN,05/30/2008 02:43:00,,3066.00,450.00,179.00,235.00,263.00,200.00,21.00,28.00,APPROVED
NE: LINCOLN,05/30/2008 03:44:00,,3146.00,462.00,186.00,239.00,262.00,203.00,20.00,29.00,APPROVED
NE: LINCOLN,05/30/2008 04:44:00,,3771.00,580.00,217.00,298.00,307.00,237.00,25.00,37.00,APPROVED
NE: LINCOLN,05/30/2008 05:44:00,,3728.00,563.00,212.00,295.00,305.00,232.00,23.00,36.00,APPROVED
NE: LINCOLN,05/30/2008 06:44:00,,3302.00,483.00,194.00,250.00,274.00,207.00,19.00,30.00,APPROVED
NE: LINCOLN,05/30/2008 07:44:00,,2956.00,418.00,172.00,210.00,246.00,190.00,17.00,24.00,APPROVED
NE: LINCOLN,05/30/2008 08:45:00,,2843.00,392.00,165.00,194.00,234.00,181.00,16.00,23.00,APPROVED
NE: LINCOLN,05/30/2008 09:45:00,,2883.00,393.00,167.00,194.00,234.00,179.00,15.00,23.00,APPROVED
NE: LINCOLN,05/30/2008 10:45:00,,2899.00,392.00,167.00,191.00,234.00,177.00,15.00,23.00,APPROVED
NE: LINCOLN,05/30/2008 11:45:00,,2950.00,395.00,165.00,190.00,233.00,171.00,14.00,21.00,APPROVED
NE: LINCOLN,05/30/2008 12:45:00,,2941.00,390.00,164.00,190.00,235.00,177.00,15.00,21.00,APPROVED
NE: LINCOLN,05/30/2008 13:36:00,,2899.00,379.00,162.00,186.00,227.00,176.00,15.00,21.00,APPROVED
NE: LINCOLN,05/30/2008 14:54:00,,2752.00,364.00,156.00,173.00,224.00,170.00,14.00,19.00,APPROVED
NE: LINCOLN,05/30/2008 15:54:00,,2630.00,356.00,156.00,176.00,222.00,169.00,15.00,20.00,APPROVED
NE: LINCOLN,05/30/2008 16:54:00,,2549.00,345.00,150.00,178.00,222.00,172.00,16.00,21.00,APPROVED
NE: LINCOLN,05/30/2008 17:54:00,,2639.00,367.00,156.00,181.00,227.00,174.00,16.00,21.00,APPROVED
NE: LINCOLN,05/30/2008 18:55:00,,2669.00,371.00,159.00,185.00,225.00,174.00,18.00,23.00,APPROVED
NE: LINCOLN,05/30/2008 19:55:00,,2664.00,375.00,160.00,185.00,231.00,175.00,20.00,23.00,APPROVED
NE: LINCOLN,05/30/2008 20:55:00,,2662.00,372.00,158.00,187.00,233.00,177.00,22.00,22.00,APPROVED
NE: LINCOLN,05/30/2008 21:55:00,,2644.00,369.00,158.00,183.00,231.00,176.00,23.00,22.00,APPROVED
NE: LINCOLN,05/30/2008 22:55:00,,2628.00,364.00,160.00,185.00,227.00,177.00,23.00,22.00,APPROVED
NE: LINCOLN,05/30/2008 23:56:00,,2623.00,371.00,159.00,182.00,225.00,169.00,22.00,21.00,APPROVED
NE: LINCOLN,05/31/2008 00:56:00,,2680.00,368.00,158.00,181.00,229.00,173.00,23.00,21.00,APPROVED
NE: LINCOLN,05/31/2008 01:56:00,,2764.00,375.00,159.00,179.00,227.00,171.00,21.00,22.00,APPROVED
NE: LINCOLN,05/31/2008 02:56:00,,2898.00,386.00,164.00,183.00,227.00,174.00,20.00,21.00,APPROVED
NE: LINCOLN,05/31/2008 03:56:00,,2973.00,390.00,164.00,183.00,233.00,175.00,17.00,22.00,APPROVED
NE: LINCOLN,05/31/2008 04:57:00,,2904.00,393.00,162.00,191.00,230.00,177.00,17.00,20.00,APPROVED
NE: LINCOLN,05/31/2008 05:57:00,,2856.00,394.00,166.00,192.00,235.00,182.00,15.00,22.00,APPROVED
NE: LINCOLN,05/31/2008 06:57:00,,2832.00,385.00,165.00,193.00,238.00,181.00,15.00,23.00,APPROVED
NE: LINCOLN,05/31/2008 07:57:00,,2870.00,393.00,163.00,196.00,237.00,183.00,16.00,22.00,APPROVED
NE: LINCOLN,05/31/2008 08:57:00,,2852.00,392.00,165.00,194.00,237.00,183.00,16.00,22.00,APPROVED
NE: LINCOLN,05/31/2008 09:58:00,,2881.00,402.00,166.00,199.00,237.00,181.00,16.00,24.00,APPROVED
NE: LINCOLN,05/31/2008 10:58:00,,3005.00,412.00,170.00,207.00,245.00,188.00,16.00,24.00,APPROVED
NE: LINCOLN,05/31/2008 11:58:00,,3012.00,416.00,172.00,210.00,248.00,189.00,17.00,25.00,APPROVED
NE: LINCOLN,05/31/2008 12:58:00,,3036.00,422.00,175.00,213.00,254.00,186.00,17.00,26.00,APPROVED
NE: LINCOLN,05/31/2008 13:58:00,,2991.00,418.00,175.00,214.00,251.00,190.00,16.00,25.00,APPROVED
NE: LINCOLN,05/31/2008 14:59:00,,2922.00,411.00,171.00,214.00,245.00,190.00,17.00,26.00,APPROVED
NE: LINCOLN,05/31/2008 15:59:00,,2845.00,402.00,168.00,212.00,247.00,189.00,18.00,25.00,APPROVED
NE: LINCOLN,05/31/2008 16:59:00,,2793.00,398.00,165.00,206.00,241.00,190.00,17.00,25.00,APPROVED
NE: LINCOLN,05/31/2008 17:59:00,,2742.00,386.00,167.00,204.00,239.00,187.00,17.00,26.00,APPROVED
NE: LINCOLN,05/31/2008 18:59:00,,2782.00,396.00,166.00,198.00,239.00,184.00,19.00,24.00,APPROVED
NE: LINCOLN,05/31/2008 20:00:00,,2743.00,381.00,166.00,194.00,236.00,182.00,20.00,24.00,APPROVED
NE: LINCOLN,05/31/2008 21:00:00,,2726.00,387.00,163.00,192.00,236.00,179.00,21.00,24.00,APPROVED
NE: LINCOLN,05/31/2008 22:00:00,,2685.00,375.00,160.00,187.00,229.00,176.00,21.00,22.00,APPROVED
NE: LINCOLN,05/31/2008 23:00:00,,2685.00,370.00,161.00,185.00,229.00,173.00,22.00,22.00,APPROVED
NE: LINCOLN,06/01/2008 00:00:00,,2716.00,375.00,160.00,188.00,228.00,177.00,20.00,22.00,APPROVED
NE: LINCOLN,06/01/2008 01:01:00,,2758.00,378.00,161.00,190.00,228.00,175.00,22.00,22.00,APPROVED
NE: LINCOLN,06/01/2008 02:01:00,,2824.00,380.00,165.00,190.00,228.00,176.00,20.00,22.00,APPROVED
NE: LINCOLN,06/01/2008 03:01:00,,2913.00,394.00,164.00,188.00,232.00,177.00,20.00,22.00,APPROVED
